transaction_id,order_date,store_id,product_id,quantity,unit_price,discount_percent,revenue
3736,2023-11-14,7,45,4,924,15,3141.6
3737,2023-09-22,4,44,3,1276,5,3636.6
3738,2023-11-08,1,27,4,1435,5,5453.0
3739,2023-10-05,13,49,3,1417,10,3825.9
3740,2023-11-02,20,36,1,697,5,662.15
3741,2023-09-23,7,23,1,212,25,159.0
3742,2023-10-08,15,32,4,1824,15,6201.599999999999
3743,2023-10-18,14,10,2,1235,10,2223.0
3744,2023-10-29,19,11,5,1298,15,5516.5
3745,2023-09-20,20,38,3,1945,15,4959.75
3746,2023-09-14,18,6,5,1425,10,6412.5
3747,2023-10-23,10,41,1,1639,20,1311.2
3748,2023-11-28,9,47,2,833,5,1582.6999999999998
3749,2023-10-24,8,34,2,1344,0,2688.0
3750,2023-10-31,10,36,5,1294,0,6470.0
3751,2023-11-18,17,37,1,417,0,417.0
3752,2023-11-29,2,17,5,1095,5,5201.25
3753,2023-11-20,6,40,4,312,20,998.4000000000001
3754,2023-09-18,5,40,2,352,15,598.4
3755,2023-10-20,9,12,2,223,10,401.40000000000003
3756,2023-10-23,5,21,4,1763,20,5641.6
3757,2023-10-01,18,40,1,1336,0,1336.0
3758,2023-10-21,20,19,2,723,25,1084.5
3759,2023-11-12,9,3,3,1208,5,3442.7999999999997
3760,2023-10-11,17,18,3,1639,5,4671.15
3761,2023-10-29,17,19,1,1188,10,1069.2
3762,2023-10-02,12,47,4,1441,25,4323.0
3763,2023-11-14,7,6,5,1469,15,6243.25
3764,2023-10-06,3,16,1,1755,20,1404.0
3765,2023-10-25,10,8,5,1366,25,5122.5
3766,2023-11-13,2,48,1,997,20,797.6
3767,2023-09-14,3,18,3,1260,20,3024.0
3768,2023-09-30,16,48,4,346,15,1176.3999999999999
3769,2023-10-12,2,43,3,540,15,1377.0
3770,2023-11-15,10,39,4,144,15,489.59999999999997
3771,2023-11-07,6,49,5,757,10,3406.5
3772,2023-10-06,11,49,1,979,5,930.05
3773,2023-10-02,7,12,2,1811,0,3622.0
3774,2023-11-10,15,45,2,1116,15,1897.2
3775,2023-10-14,6,10,4,653,5,2481.4
3776,2023-10-15,20,7,4,908,15,3087.2
3777,2023-10-03,9,46,3,1070,0,3210.0
3778,2023-09-09,20,1,2,1212,25,1818.0
3779,2023-09-21,12,49,3,829,15,2113.95
3780,2023-11-01,19,36,5,1120,5,5320.0
3781,2023-10-23,20,21,2,1053,10,1895.4
3782,2023-10-14,3,37,5,1351,25,5066.25
3783,2023-11-14,15,24,1,1933,25,1449.75
3784,2023-10-15,2,25,3,1414,25,3181.5
3785,2023-11-23,2,7,4,1545,0,6180.0
3786,2023-09-23,3,42,2,1190,5,2261.0
3787,2023-10-22,6,17,3,1374,20,3297.6000000000004
3788,2023-09-29,15,29,4,1164,20,3724.8
3789,2023-09-28,10,30,1,198,20,158.4
3790,2023-09-05,9,7,2,1429,10,2572.2000000000003
3791,2023-09-11,1,33,5,971,15,4126.75
3792,2023-09-12,16,7,1,1977,15,1680.45
3793,2023-10-12,6,24,4,1579,15,5368.599999999999
3794,2023-09-08,9,11,2,1714,10,3085.2000000000003
3795,2023-10-19,4,9,2,400,20,640.0
3796,2023-10-06,2,12,1,1322,25,991.5
3797,2023-09-05,4,35,2,1782,15,3029.4
3798,2023-09-26,1,4,4,587,25,1761.0
3799,2023-11-29,19,36,1,1229,25,921.75
3800,2023-09-16,10,28,5,1524,10,6858.0
3801,2023-09-27,15,13,1,1828,10,1645.2
3802,2023-09-02,19,23,1,1104,5,1048.8
3803,2023-09-14,16,19,5,576,15,2448.0
3804,2023-09-07,4,42,4,1245,20,3984.0
3805,2023-11-03,2,37,3,1200,0,3600.0
3806,2023-10-23,13,39,3,1435,10,3874.5
3807,2023-09-28,1,24,5,1235,25,4631.25
3808,2023-11-11,17,16,4,960,5,3648.0
3809,2023-11-04,13,33,2,908,0,1816.0
3810,2023-09-24,4,12,5,1805,10,8122.5
3811,2023-10-28,7,34,3,617,5,1758.4499999999998
3812,2023-11-08,17,7,4,1320,25,3960.0
3813,2023-10-26,9,11,1,1221,15,1037.85
3814,2023-09-24,4,31,4,558,5,2120.4
3815,2023-10-01,19,29,4,1964,10,7070.400000000001
3816,2023-10-14,1,13,3,329,15,838.9499999999999
3817,2023-09-13,10,31,3,1291,25,2904.75
3818,2023-11-23,4,2,2,1932,20,3091.2000000000003
3819,2023-09-01,9,39,2,1900,5,3610.0
3820,2023-11-23,13,15,5,107,0,535.0
3821,2023-09-29,14,11,1,1295,25,971.25
3822,2023-11-06,10,34,2,1483,15,2521.1
3823,2023-09-22,6,39,3,294,25,661.5
3824,2023-10-24,16,4,4,1392,15,4732.8
3825,2023-09-03,6,11,5,1142,25,4282.5
3826,2023-11-03,17,29,2,453,20,724.8000000000001
3827,2023-10-20,10,2,4,1987,5,7550.599999999999
3828,2023-10-08,18,16,4,1172,0,4688.0
3829,2023-09-06,18,39,2,563,20,900.8000000000001
3830,2023-09-15,3,13,1,455,5,432.25
3831,2023-11-08,20,37,1,949,0,949.0
3832,2023-10-08,15,17,5,1073,25,4023.75
3833,2023-09-23,15,21,1,1281,0,1281.0
3834,2023-11-24,4,44,5,165,10,742.5
3835,2023-09-10,9,19,3,958,0,2874.0
3836,2023-10-18,19,7,2,670,5,1273.0
3837,2023-09-21,17,38,4,1944,20,6220.8
3838,2023-09-09,11,8,5,407,20,1628.0
3839,2023-11-22,9,13,1,1460,10,1314.0
3840,2023-11-23,10,37,5,1794,5,8521.5
3841,2023-10-29,18,2,5,882,0,4410.0
3842,2023-09-18,20,41,1,220,10,198.0
3843,2023-10-25,13,11,1,865,25,648.75
3844,2023-09-17,8,24,2,1527,15,2595.9
3845,2023-09-14,7,6,4,872,25,2616.0
3846,2023-09-09,17,26,2,1770,5,3363.0
3847,2023-09-19,15,7,2,1909,10,3436.2000000000003
3848,2023-10-09,20,39,1,1691,20,1352.8000000000002
3849,2023-11-26,15,19,1,1966,10,1769.4
3850,2023-10-01,1,6,4,195,15,663.0
3851,2023-11-08,14,43,5,1237,5,5875.75
3852,2023-09-16,5,29,2,1086,10,1954.8
3853,2023-11-19,11,43,4,1992,25,5976.0
3854,2023-09-25,16,39,2,1552,0,3104.0
3855,2023-10-17,2,2,5,639,25,2396.25
3856,2023-09-18,8,19,2,1941,5,3687.8999999999996
3857,2023-10-19,11,4,3,101,10,272.7
3858,2023-11-07,18,6,4,1335,25,4005.0
3859,2023-11-09,3,49,1,679,10,611.1
3860,2023-09-21,1,37,2,1763,25,2644.5
3861,2023-11-29,11,28,4,432,5,1641.6
3862,2023-09-22,16,30,4,1147,20,3670.4
3863,2023-10-01,18,7,2,1888,25,2832.0
3864,2023-09-24,16,9,1,1491,0,1491.0
3865,2023-11-29,10,25,1,841,25,630.75
3866,2023-09-04,18,33,2,605,5,1149.5
3867,2023-11-11,6,1,4,1099,25,3297.0
3868,2023-09-07,19,6,1,1299,0,1299.0
3869,2023-11-27,4,18,2,1552,0,3104.0
3870,2023-11-26,13,10,2,832,5,1580.8
3871,2023-10-22,14,28,2,1565,10,2817.0
3872,2023-10-23,3,11,4,1671,25,5013.0
3873,2023-09-04,10,33,1,613,20,490.40000000000003
3874,2023-10-30,6,1,4,994,0,3976.0
3875,2023-11-25,1,13,3,460,0,1380.0
3876,2023-11-24,14,37,1,373,25,279.75
3877,2023-09-19,8,20,4,276,10,993.6
3878,2023-11-20,19,1,1,1387,25,1040.25
3879,2023-09-11,14,3,3,1309,5,3730.6499999999996
3880,2023-11-16,10,18,5,626,20,2504.0
3881,2023-10-19,17,41,2,1012,25,1518.0
3882,2023-10-29,9,14,4,378,0,1512.0
3883,2023-10-08,6,31,3,805,0,2415.0
3884,2023-11-17,11,27,3,1321,5,3764.85
3885,2023-11-05,7,17,1,1472,10,1324.8
3886,2023-10-04,17,46,1,1544,25,1158.0
3887,2023-09-27,1,29,2,1428,15,2427.6
3888,2023-10-28,5,36,1,163,10,146.70000000000002
3889,2023-09-14,9,37,4,389,0,1556.0
3890,2023-10-14,18,26,4,117,25,351.0
3891,2023-10-10,2,17,4,163,0,652.0
3892,2023-10-19,11,22,5,1997,20,7988.0
3893,2023-11-29,6,25,4,429,10,1544.4
3894,2023-09-03,8,2,1,1993,15,1694.05
3895,2023-10-01,4,22,1,862,20,689.6
3896,2023-10-13,18,5,4,1140,15,3876.0
3897,2023-11-05,11,4,3,542,20,1300.8000000000002
3898,2023-10-03,5,36,3,240,10,648.0
3899,2023-09-04,15,6,3,1431,0,4293.0
3900,2023-11-14,18,21,2,543,15,923.1
3901,2023-11-08,2,13,5,595,10,2677.5
3902,2023-11-09,11,37,4,525,15,1785.0
3903,2023-09-24,13,25,2,1598,10,2876.4
3904,2023-10-31,4,26,3,1955,20,4692.0
3905,2023-11-09,7,39,4,1368,10,4924.8
3906,2023-11-29,11,20,2,549,20,878.4000000000001
3907,2023-11-02,4,33,1,1925,0,1925.0
3908,2023-10-01,15,14,3,450,20,1080.0
3909,2023-11-02,1,36,2,698,5,1326.2
3910,2023-11-23,3,17,1,810,0,810.0
3911,2023-10-06,14,21,3,969,25,2180.25
3912,2023-10-31,6,46,5,1284,25,4815.0
3913,2023-10-16,18,16,3,1263,10,3410.1
3914,2023-10-21,1,46,5,1616,10,7272.0
3915,2023-09-18,6,16,5,1711,5,8127.25
3916,2023-10-08,6,20,5,1654,10,7443.0
3917,2023-11-28,16,29,4,492,0,1968.0
3918,2023-11-10,5,28,4,941,0,3764.0
3919,2023-11-14,17,8,5,500,20,2000.0
3920,2023-10-07,10,24,1,149,15,126.64999999999999
3921,2023-10-25,18,3,5,843,10,3793.5
3922,2023-09-25,7,25,2,1418,5,2694.2
3923,2023-10-01,3,19,5,1548,25,5805.0
3924,2023-11-28,13,33,4,1005,0,4020.0
3925,2023-11-23,15,2,4,1135,0,4540.0
3926,2023-10-09,20,15,2,1458,0,2916.0
3927,2023-09-12,19,22,2,1090,15,1853.0
3928,2023-09-24,3,10,3,1138,15,2901.9
3929,2023-10-14,4,18,1,127,10,114.3
3930,2023-11-29,5,22,1,487,25,365.25
3931,2023-09-18,1,46,1,1415,5,1344.25
3932,2023-10-20,4,49,4,932,15,3168.7999999999997
3933,2023-09-25,12,27,1,349,20,279.2
3934,2023-11-16,10,13,3,1628,15,4151.4
3935,2023-11-06,20,33,3,197,0,591.0
3936,2023-11-26,13,5,1,1938,5,1841.1
3937,2023-10-13,14,26,2,1460,10,2628.0
3938,2023-10-25,5,13,3,1162,15,2963.1
3939,2023-11-03,4,27,2,1161,0,2322.0
3940,2023-11-27,14,14,4,1423,20,4553.6
3941,2023-10-03,10,24,3,278,20,667.2
3942,2023-10-10,17,3,2,1732,10,3117.6
3943,2023-10-28,10,47,1,991,10,891.9
3944,2023-11-05,7,49,4,1592,15,5412.8
3945,2023-10-01,16,30,5,1405,10,6322.5
3946,2023-09-11,1,35,5,849,25,3183.75
3947,2023-11-15,17,48,1,1287,25,965.25
3948,2023-09-26,9,14,4,552,0,2208.0
3949,2023-09-20,6,12,4,196,0,784.0
3950,2023-11-06,19,28,4,1892,0,7568.0
3951,2023-09-03,13,44,4,408,25,1224.0
3952,2023-10-20,3,29,5,361,15,1534.25
3953,2023-09-10,7,43,2,392,15,666.4
3954,2023-11-06,9,17,4,1893,10,6814.8
3955,2023-11-19,5,40,2,348,15,591.6
3956,2023-10-13,10,49,4,344,0,1376.0
3957,2023-09-18,17,21,3,350,5,997.5
3958,2023-09-02,12,23,3,222,0,666.0
3959,2023-10-30,16,20,3,424,25,954.0
3960,2023-10-17,3,11,4,1085,5,4123.0
3961,2023-09-05,9,34,2,1804,10,3247.2000000000003
3962,2023-09-29,15,10,5,600,20,2400.0
3963,2023-10-16,5,10,1,786,15,668.1
3964,2023-09-03,13,43,5,1904,15,8092.0
3965,2023-10-30,14,6,4,1839,25,5517.0
3966,2023-10-26,20,36,3,1960,0,5880.0
3967,2023-09-09,15,24,3,1189,0,3567.0
3968,2023-11-19,16,12,2,1950,5,3705.0
3969,2023-11-30,13,43,4,935,15,3179.0
3970,2023-10-03,17,23,5,158,25,592.5
3971,2023-09-14,8,27,4,830,10,2988.0
3972,2023-11-26,2,45,4,1621,0,6484.0
3973,2023-11-19,5,37,3,1496,15,3814.7999999999997
3974,2023-09-17,6,6,5,365,20,1460.0
3975,2023-11-13,12,1,1,1776,25,1332.0
3976,2023-09-12,18,6,3,335,5,954.75
3977,2023-09-09,1,50,5,997,0,4985.0
3978,2023-09-29,17,22,2,317,0,634.0
3979,2023-09-11,11,41,3,1650,10,4455.0
3980,2023-09-18,10,24,2,1937,0,3874.0
3981,2023-10-07,19,25,3,1564,25,3519.0
3982,2023-09-10,14,15,4,1773,15,6028.2
3983,2023-09-14,10,26,5,1529,15,6498.25
3984,2023-10-04,15,8,2,1867,15,3173.9
3985,2023-10-18,19,24,3,1724,20,4137.6
3986,2023-10-15,4,48,2,1074,20,1718.4
3987,2023-10-06,2,38,3,688,0,2064.0
3988,2023-09-28,9,6,3,1771,20,4250.400000000001
3989,2023-11-04,10,35,1,1016,20,812.8000000000001
3990,2023-11-12,11,42,1,1592,10,1432.8
3991,2023-09-02,14,1,1,1017,20,813.6
3992,2023-11-14,7,46,2,1233,5,2342.7
3993,2023-10-12,15,36,4,452,5,1717.6
3994,2023-10-20,19,12,3,1936,5,5517.599999999999
3995,2023-09-03,15,38,5,190,0,950.0
3996,2023-11-12,8,11,1,1537,15,1306.45
3997,2023-09-16,11,12,2,801,10,1441.8
3998,2023-11-19,9,42,2,172,0,344.0
3999,2023-10-23,15,50,2,784,15,1332.8
4000,2023-11-03,1,39,5,1670,10,7515.0
4001,2023-10-19,1,7,5,821,10,3694.5
4002,2023-10-01,19,11,1,1421,10,1278.9
4003,2023-11-02,3,36,5,1768,5,8398.0
4004,2023-10-24,10,31,1,1406,5,1335.7
4005,2023-10-01,8,33,5,1628,5,7733.0
4006,2023-11-03,15,13,5,1321,10,5944.5
4007,2023-09-29,10,18,5,1057,25,3963.75
4008,2023-09-15,1,41,1,1155,10,1039.5
4009,2023-10-11,18,24,3,747,5,2128.95
4010,2023-09-29,2,9,1,859,10,773.1
4011,2023-11-09,19,31,3,970,5,2764.5
4012,2023-09-03,13,41,2,1464,5,2781.6
4013,2023-09-01,1,10,2,1781,5,3383.8999999999996
4014,2023-09-22,2,2,1,1457,25,1092.75
4015,2023-10-03,16,38,3,242,15,617.1
4016,2023-11-04,15,15,3,1869,10,5046.3
4017,2023-09-08,13,3,3,1533,0,4599.0
4018,2023-10-04,16,43,2,1048,5,1991.1999999999998
4019,2023-11-01,17,31,1,143,25,107.25
4020,2023-11-25,7,6,4,131,0,524.0
4021,2023-11-09,17,3,3,1866,15,4758.3
4022,2023-10-31,7,11,3,127,10,342.90000000000003
4023,2023-11-16,13,15,4,1119,25,3357.0
4024,2023-10-16,5,45,1,522,5,495.9
4025,2023-11-23,17,28,3,590,5,1681.5
4026,2023-11-19,3,10,1,259,5,246.04999999999998
4027,2023-10-18,7,38,3,944,25,2124.0
4028,2023-09-25,17,47,5,1330,0,6650.0
4029,2023-11-14,7,50,3,117,15,298.34999999999997
4030,2023-10-02,1,50,5,1226,10,5517.0
4031,2023-11-05,17,7,1,1705,15,1449.25
4032,2023-10-04,17,15,3,1754,5,4998.9
4033,2023-11-02,11,18,2,1774,15,3015.7999999999997
4034,2023-11-28,3,18,2,771,0,1542.0
4035,2023-10-10,15,41,4,331,20,1059.2
4036,2023-09-01,11,24,2,1783,20,2852.8
4037,2023-10-05,16,2,5,1988,10,8946.0
4038,2023-10-11,9,40,2,523,10,941.4
4039,2023-09-27,1,20,2,1003,15,1705.1
4040,2023-09-25,16,34,2,854,10,1537.2
4041,2023-11-13,9,43,3,1670,25,3757.5
4042,2023-11-12,19,26,4,936,0,3744.0
4043,2023-10-30,12,7,1,993,5,943.3499999999999
4044,2023-11-09,19,38,4,1990,5,7562.0
4045,2023-09-16,9,30,5,338,15,1436.5
4046,2023-11-18,7,42,3,1457,5,4152.45
4047,2023-10-20,14,5,3,248,15,632.4
4048,2023-11-20,19,11,2,722,10,1299.6000000000001
4049,2023-10-30,19,1,2,1531,10,2755.8
4050,2023-09-06,2,34,5,116,25,435.0
4051,2023-09-19,9,1,3,1013,25,2279.25
4052,2023-11-21,13,19,1,325,0,325.0
4053,2023-10-16,15,2,4,751,5,2853.7999999999997
4054,2023-11-21,3,21,3,1779,25,4002.75
4055,2023-10-21,11,20,1,359,0,359.0
4056,2023-11-08,14,23,1,1852,20,1481.6000000000001
4057,2023-10-22,8,21,4,773,25,2319.0
4058,2023-11-28,18,24,1,1727,0,1727.0
4059,2023-10-30,19,4,5,273,15,1160.25
4060,2023-09-28,16,12,1,1966,15,1671.1
4061,2023-09-04,2,22,5,304,0,1520.0
4062,2023-11-16,8,20,1,514,10,462.6
4063,2023-09-18,6,18,2,1631,20,2609.6000000000004
4064,2023-10-01,12,1,1,1276,0,1276.0
4065,2023-09-22,15,30,5,1226,25,4597.5
4066,2023-11-12,8,33,1,1837,10,1653.3
4067,2023-10-19,4,24,1,891,0,891.0
4068,2023-11-05,15,14,1,1188,5,1128.6
4069,2023-11-03,20,36,5,1240,25,4650.0
4070,2023-11-08,17,5,1,1788,25,1341.0
4071,2023-09-17,13,11,4,1279,15,4348.599999999999
4072,2023-09-18,18,24,4,1799,5,6836.2
4073,2023-11-09,2,31,5,1205,5,5723.75
4074,2023-09-01,13,13,2,617,25,925.5
4075,2023-10-08,13,16,4,1957,20,6262.400000000001
4076,2023-11-29,15,24,3,1190,10,3213.0
4077,2023-09-24,20,13,4,1361,15,4627.4
4078,2023-11-16,10,24,3,1707,5,4864.95
4079,2023-11-06,3,26,5,1730,15,7352.5
4080,2023-10-30,19,2,2,1939,25,2908.5
4081,2023-11-08,3,16,3,1078,10,2910.6
4082,2023-09-06,14,38,3,1109,0,3327.0
4083,2023-09-19,8,46,4,1449,5,5506.2
4084,2023-11-30,4,1,3,689,10,1860.3
4085,2023-09-08,20,49,5,166,15,705.5
4086,2023-10-13,11,11,5,1299,25,4871.25
4087,2023-11-22,11,35,5,1956,10,8802.0
4088,2023-09-10,11,43,4,783,0,3132.0
4089,2023-10-14,2,29,2,1601,10,2881.8
4090,2023-11-08,17,37,4,1378,25,4134.0
4091,2023-11-19,9,17,5,162,15,688.5
4092,2023-11-26,2,39,4,913,5,3469.3999999999996
4093,2023-10-17,15,42,5,502,5,2384.5
4094,2023-11-26,16,28,1,1881,20,1504.8000000000002
4095,2023-10-25,4,29,1,291,15,247.35
4096,2023-09-08,8,43,3,1452,20,3484.8
4097,2023-10-31,9,3,2,170,20,272.0
4098,2023-10-03,5,10,1,977,25,732.75
4099,2023-09-03,16,42,5,840,25,3150.0
4100,2023-11-09,13,14,4,1045,25,3135.0
4101,2023-09-12,7,12,4,1186,0,4744.0
4102,2023-09-28,20,47,3,1420,15,3621.0
4103,2023-09-22,17,42,4,344,5,1307.2
4104,2023-09-09,3,30,1,618,15,525.3
4105,2023-09-19,5,32,4,492,25,1476.0
4106,2023-09-23,19,32,1,871,0,871.0
4107,2023-11-01,12,42,1,1724,15,1465.3999999999999
4108,2023-10-28,7,32,2,1300,15,2210.0
4109,2023-11-15,9,26,3,1327,20,3184.8
4110,2023-11-26,6,1,5,1769,15,7518.25
4111,2023-09-26,17,42,1,1717,20,1373.6000000000001
4112,2023-11-14,16,2,3,1656,20,3974.4
4113,2023-11-21,3,17,5,1010,10,4545.0
4114,2023-09-12,4,30,4,1251,25,3753.0
4115,2023-11-18,10,39,3,1318,0,3954.0
4116,2023-09-06,5,7,3,1317,20,3160.8
4117,2023-09-13,10,27,3,283,15,721.65
4118,2023-11-12,12,9,4,346,20,1107.2
4119,2023-10-22,10,22,4,1996,20,6387.200000000001
4120,2023-09-28,13,34,3,1995,20,4788.0
4121,2023-11-27,11,46,2,423,5,803.6999999999999
4122,2023-09-23,16,49,1,259,5,246.04999999999998
4123,2023-09-20,8,1,4,805,5,3059.0
4124,2023-09-15,8,9,2,721,5,1369.8999999999999
4125,2023-09-09,8,20,4,1024,10,3686.4
4126,2023-10-31,13,19,3,165,20,396.0
4127,2023-09-03,2,36,2,1029,10,1852.2
4128,2023-10-25,12,40,5,353,15,1500.25
4129,2023-10-29,10,45,1,382,25,286.5
4130,2023-09-11,12,4,1,1183,0,1183.0
4131,2023-09-22,11,9,4,217,10,781.2
4132,2023-11-28,15,41,1,522,5,495.9
4133,2023-11-30,16,22,5,655,5,3111.25
4134,2023-10-12,17,18,2,1845,15,3136.5
4135,2023-10-16,2,12,2,135,20,216.0
4136,2023-10-23,18,42,3,630,0,1890.0
4137,2023-09-23,12,43,2,190,10,342.0
4138,2023-09-29,19,39,4,1424,20,4556.8
4139,2023-11-24,18,9,5,1847,20,7388.0
4140,2023-10-14,17,6,3,1857,25,4178.25
4141,2023-11-17,6,19,4,1340,25,4020.0
4142,2023-10-06,15,48,4,1858,10,6688.8
4143,2023-10-15,3,47,4,197,10,709.2
4144,2023-10-03,6,7,1,1579,10,1421.1000000000001
4145,2023-10-23,3,16,4,630,10,2268.0
4146,2023-10-23,1,5,1,1932,5,1835.3999999999999
4147,2023-09-26,13,16,2,637,20,1019.2
4148,2023-09-03,14,1,1,1151,20,920.8000000000001
4149,2023-10-03,13,37,4,1699,5,6456.2
4150,2023-10-18,4,39,5,1447,20,5788.0
4151,2023-10-16,7,19,5,1346,10,6057.0
4152,2023-09-24,10,37,2,179,0,358.0
4153,2023-09-07,7,17,4,662,25,1986.0
4154,2023-10-24,15,26,1,1581,25,1185.75
4155,2023-10-14,15,22,5,713,20,2852.0
4156,2023-09-06,4,8,3,275,0,825.0
4157,2023-09-08,6,33,4,621,25,1863.0
4158,2023-09-04,20,2,4,1872,0,7488.0
4159,2023-10-05,5,30,3,1580,5,4503.0
4160,2023-11-01,20,47,5,522,15,2218.5
4161,2023-11-26,12,20,3,1223,20,2935.2000000000003
4162,2023-11-12,1,18,2,1863,5,3539.7
4163,2023-09-11,8,43,1,1526,5,1449.7
4164,2023-09-21,1,10,1,675,0,675.0
4165,2023-10-06,5,24,5,1503,20,6012.0
4166,2023-09-01,6,4,3,630,5,1795.5
4167,2023-09-29,3,37,4,431,10,1551.6000000000001
4168,2023-10-18,15,4,4,1441,5,5475.8
4169,2023-10-21,5,13,4,752,10,2707.2000000000003
4170,2023-10-17,14,25,2,1660,15,2822.0
4171,2023-11-27,18,13,2,839,10,1510.2
4172,2023-09-19,16,18,4,1212,10,4363.2
4173,2023-10-28,6,24,5,1727,0,8635.0
4174,2023-11-07,14,2,2,610,5,1159.0
4175,2023-10-31,8,48,2,141,15,239.7
4176,2023-10-21,7,33,1,984,5,934.8
4177,2023-11-02,8,19,1,1930,10,1737.0
4178,2023-11-04,13,9,5,1512,25,5670.0
4179,2023-10-13,6,28,2,180,10,324.0
4180,2023-11-06,18,35,2,501,5,951.9
4181,2023-10-24,2,39,3,206,15,525.3
4182,2023-09-22,8,10,5,1234,25,4627.5
4183,2023-10-15,11,1,5,1400,15,5950.0
4184,2023-11-29,1,42,3,1337,0,4011.0
4185,2023-09-18,6,21,3,1866,10,5038.2
4186,2023-09-27,16,9,1,1941,10,1746.9
4187,2023-10-13,20,47,5,605,0,3025.0
4188,2023-09-19,12,15,5,1244,5,5909.0
4189,2023-09-08,11,35,3,1257,10,3393.9
4190,2023-09-21,10,5,4,1941,5,7375.799999999999
4191,2023-11-25,3,41,4,819,15,2784.6
4192,2023-11-12,13,22,1,1494,25,1120.5
4193,2023-10-20,3,41,4,356,25,1068.0
4194,2023-09-17,15,23,4,1820,25,5460.0
4195,2023-09-12,16,7,4,1921,20,6147.200000000001
4196,2023-10-23,13,23,2,1053,0,2106.0
4197,2023-10-29,17,44,1,1998,25,1498.5
4198,2023-11-17,3,25,3,1303,10,3518.1
4199,2023-10-14,20,27,4,1032,0,4128.0
4200,2023-10-09,11,41,2,1171,15,1990.7
4201,2023-10-27,19,6,4,1722,15,5854.8
4202,2023-09-14,11,34,2,996,15,1693.2
4203,2023-10-07,16,9,1,118,15,100.3
4204,2023-11-10,3,49,4,1169,20,3740.8
4205,2023-09-05,6,33,2,550,5,1045.0
4206,2023-09-07,14,6,5,997,5,4735.75
4207,2023-11-23,18,37,5,1179,25,4421.25
4208,2023-10-30,17,31,2,840,20,1344.0
4209,2023-11-25,4,34,4,1780,5,6764.0
4210,2023-11-08,15,41,4,1215,15,4131.0
4211,2023-11-03,11,29,1,181,5,171.95
4212,2023-10-26,3,14,1,836,0,836.0
4213,2023-10-03,3,36,3,178,25,400.5
4214,2023-11-06,16,36,1,1785,5,1695.75
4215,2023-11-22,5,15,4,1996,0,7984.0
4216,2023-10-16,10,8,3,382,10,1031.4
4217,2023-09-09,19,26,1,1434,0,1434.0
4218,2023-09-06,4,36,2,1096,0,2192.0
4219,2023-10-08,19,48,5,259,15,1100.75
4220,2023-09-23,11,21,1,1439,15,1223.1499999999999
4221,2023-10-21,2,28,1,1791,25,1343.25
4222,2023-11-14,10,4,2,1279,15,2174.2999999999997
4223,2023-10-12,11,16,4,987,0,3948.0
4224,2023-10-21,20,22,2,1837,20,2939.2000000000003
4225,2023-09-09,16,12,1,567,15,481.95
4226,2023-11-01,19,16,4,952,15,3236.7999999999997
4227,2023-11-26,11,40,3,561,0,1683.0
4228,2023-09-11,14,38,1,953,10,857.7
4229,2023-10-08,2,42,2,216,10,388.8
4230,2023-11-12,5,37,3,1789,5,5098.65
4231,2023-09-30,5,29,5,463,25,1736.25
4232,2023-10-22,19,18,3,1966,10,5308.2
4233,2023-09-27,12,10,2,1754,15,2981.7999999999997
4234,2023-09-20,18,42,3,1834,20,4401.6
4235,2023-11-03,4,39,2,565,5,1073.5
4236,2023-09-12,17,18,1,1898,25,1423.5
4237,2023-11-05,10,1,4,283,20,905.6
4238,2023-09-16,20,39,5,759,20,3036.0
4239,2023-10-18,6,21,4,1289,15,4382.599999999999
4240,2023-09-28,14,1,4,174,0,696.0
4241,2023-09-25,11,15,4,1871,0,7484.0
4242,2023-10-04,11,4,2,925,0,1850.0
4243,2023-10-04,18,20,2,1395,10,2511.0
4244,2023-09-27,18,10,5,1814,0,9070.0
4245,2023-10-07,11,23,2,602,25,903.0
4246,2023-11-29,12,41,2,894,15,1519.8
4247,2023-11-25,5,34,2,1686,10,3034.8
4248,2023-09-21,9,46,2,686,25,1029.0
4249,2023-10-22,9,48,1,755,0,755.0
4250,2023-10-02,10,33,5,1466,25,5497.5
4251,2023-09-15,19,34,2,799,20,1278.4
4252,2023-11-18,1,39,5,734,15,3119.5
4253,2023-09-01,7,10,3,943,15,2404.65
4254,2023-10-18,4,20,1,1374,25,1030.5
4255,2023-11-05,1,1,2,1931,5,3668.8999999999996
4256,2023-11-28,15,13,1,934,15,793.9
4257,2023-11-14,8,1,1,1253,20,1002.4000000000001
4258,2023-09-10,12,5,3,863,15,2200.65
4259,2023-11-08,18,16,5,457,5,2170.75
4260,2023-11-04,15,15,1,791,15,672.35
4261,2023-10-28,17,49,4,1531,15,5205.4
4262,2023-11-27,14,28,3,1984,5,5654.4
4263,2023-10-14,14,31,4,1618,15,5501.2
4264,2023-09-04,18,23,3,721,25,1622.25
4265,2023-10-27,20,48,4,581,10,2091.6
4266,2023-10-16,18,45,4,1079,25,3237.0
4267,2023-10-06,16,43,1,1973,15,1677.05
4268,2023-09-08,1,17,1,1201,0,1201.0
4269,2023-10-12,11,49,3,1077,0,3231.0
4270,2023-09-21,15,34,5,1637,10,7366.5
4271,2023-10-03,12,13,1,1444,15,1227.3999999999999
4272,2023-09-15,8,14,1,1911,20,1528.8000000000002
4273,2023-09-18,20,11,2,389,15,661.3
4274,2023-11-15,6,28,1,1420,0,1420.0
